ID compra,ID cliente,Programa de cashback,Idade,Sexo biológico,Avaliação da compra
4654,9778,Não,40,Masculino,9
4636,9793,Sim,38,Masculino,10
4656,2800,Não,23,Feminino,9
4639,3904,Não,31,Feminino,10
4658,6907,Não,40,Masculino,10
4661,3378,Sim,37,Feminino,10
4641,2709,Sim,38,Masculino,10
4648,5281,Não,34,Feminino,10
4653,3273,Não,49,Feminino,10
4655,6677,Não,53,Feminino,10
4635,6808,Sim,37,Feminino,7
4644,8141,Sim,31,Feminino,10
4650,7826,Não,49,Feminino,3
4646,3012,Não,45,Feminino,9
4660,1680,Sim,36,Masculino,9
4663,9763,Sim,33,Feminino,9
4637,5521,Não,52,Masculino,10
4649,5570,Não,39,Masculino,9
4651,7520,Sim,23,Feminino,10
4647,2523,Sim,39,Feminino,9
4642,3224,Não,35,Feminino,10
4643,5267,Não,49,Masculino,10
4640,8046,Sim,35,Masculino,9
4645,6166,Sim,35,Feminino,9
4659,7476,Não,39,Masculino,8
4671,7256,Não,60,Feminino,10
4686,9518,Sim,40,Feminino,8
4675,9556,Não,39,Feminino,9
4699,9974,Não,46,Masculino,10
4669,7171,Não,43,Feminino,9
4700,4280,Não,42,Masculino,10
4667,4163,Sim,38,Masculino,4
4681,2308,Sim,29,Masculino,10
4691,1732,Sim,36,Masculino,10
4677,6679,Sim,30,Feminino,10
4687,6919,Sim,31,Feminino,9
4690,7755,Não,48,Masculino,9
4672,4156,Sim,18,Masculino,10
4703,3346,Não,49,Masculino,10
4674,2989,Sim,34,Masculino,10
4694,1827,Não,26,Masculino,9
4688,1213,Sim,28,Masculino,6
4670,4949,Não,54,Masculino,9
4679,7738,Sim,38,Feminino,10
4695,8041,Sim,28,Masculino,9
4685,5412,Não,50,Masculino,9
4706,9521,Não,32,Masculino,10
4698,7887,Não,45,Feminino,9
4692,7839,Não,44,Masculino,9
4680,4938,Sim,31,Feminino,9
4689,5784,Não,45,Feminino,10
4673,7813,Não,50,Masculino,10
4704,2272,Não,48,Feminino,9
4678,1339,Não,31,Feminino,10
4701,4532,Não,44,Feminino,10
4702,2129,Não,32,Feminino,10
4683,4747,Não,45,Masculino,9
4697,6520,Sim,40,Masculino,10
4676,6431,Não,27,Masculino,9
4705,7826,Não,49,Feminino,10
4682,7439,Não,30,Feminino,10
4696,3927,Não,25,Feminino,9
4668,2731,Não,46,Masculino,10
4684,9875,Sim,37,Feminino,10
4693,8320,Sim,39,Feminino,9
4710,5671,Sim,28,Masculino,10
4712,9356,Não,46,Feminino,9
4732,4079,Sim,34,Masculino,6
4741,4150,Não,34,Masculino,5
4731,9572,Não,33,Masculino,4
4737,1602,Não,47,Masculino,9
4733,1009,Não,37,Feminino,10
4715,2680,Não,55,Masculino,9
4740,9454,Não,18,Masculino,10
4719,8105,Sim,32,Feminino,10
4735,3585,Não,49,Masculino,10
4713,9861,Sim,31,Feminino,3
4708,4376,Não,56,Masculino,4
4727,6509,Sim,30,Feminino,10
4739,8531,Não,48,Feminino,10
4718,7949,Não,64,Feminino,10
4707,5994,Não,30,Feminino,10
4743,3597,Não,52,Masculino,9
4717,1961,Não,41,Masculino,10
4726,6475,Não,55,Feminino,10
4721,4399,Sim,18,Feminino,9
4711,7854,Não,44,Feminino,4
4734,6876,Não,30,Masculino,9
4716,5313,Sim,37,Feminino,9
4723,3222,Sim,37,Feminino,10
4724,6131,Não,54,Feminino,10
4728,4584,Sim,21,Feminino,10
4709,2258,Não,61,Masculino,10
4730,7452,Sim,36,Feminino,9
4725,6767,Sim,28,Feminino,10
4729,9716,Sim,28,Masculino,10
4714,1367,Sim,37,Masculino,9
4738,7623,Sim,18,Masculino,10
4742,2949,Não,42,Masculino,9
4720,9777,Sim,34,Masculino,5
4722,8978,Não,35,Masculino,7
4736,6792,Não,41,Masculino,9
4773,3998,Não,34,Masculino,9
4752,6376,Não,51,Feminino,10
4780,9462,Sim,31,Feminino,10
4749,8240,Sim,38,Masculino,9
4744,3158,Sim,39,Feminino,9
4765,9833,Não,53,Feminino,10
4761,6771,Sim,28,Masculino,9
4754,9050,Não,57,Masculino,10
4767,8595,Sim,34,Feminino,10
4777,9795,Não,45,Feminino,10
4774,3434,Sim,32,Masculino,10
4783,6619,Não,48,Masculino,10
4758,5068,Sim,30,Feminino,9
4768,8837,Sim,31,Masculino,10
4757,7448,Não,53,Masculino,5
4770,2431,Sim,37,Masculino,10
4748,7681,Não,42,Feminino,4
4747,2546,Sim,34,Feminino,10
4753,3164,Sim,26,Feminino,10
4751,1877,Sim,37,Feminino,10
4762,8097,Não,45,Masculino,10
4782,8329,Sim,23,Masculino,10
4776,1571,Sim,28,Feminino,9
4746,6793,Não,36,Masculino,10
4779,7879,Sim,20,Feminino,10
4755,5443,Não,49,Masculino,10
4759,2360,Não,55,Feminino,10
4760,5860,Não,35,Feminino,9
4763,2380,Não,33,Feminino,10
4778,9266,Não,55,Masculino,10
4756,3286,Não,33,Masculino,9
4769,4785,Sim,32,Feminino,10
4781,6416,Sim,34,Masculino,8
4750,8981,Não,53,Masculino,9
4772,9501,Não,37,Masculino,8
4764,4500,Sim,27,Feminino,10
4745,1287,Não,33,Feminino,10
4771,1843,Não,40,Feminino,9
4775,9161,Não,42,Feminino,9
4766,3782,Sim,24,Masculino,10
4805,5662,Sim,40,Feminino,10
4796,9086,Não,42,Feminino,10
4810,3676,Não,49,Feminino,9
4807,1825,Não,63,Masculino,10
4784,5638,Sim,33,Feminino,10
4792,7632,Não,32,Masculino,10
4800,9806,Não,38,Masculino,10
4802,6429,Sim,33,Feminino,9
4794,3661,Não,53,Masculino,10
4797,5960,Sim,33,Masculino,9
4808,7725,Não,18,Feminino,10
4814,8633,Sim,22,Masculino,9
4788,1018,Não,45,Masculino,10
4801,8827,Não,37,Feminino,9
4804,5421,Sim,35,Feminino,9
4812,5884,Sim,40,Feminino,10
4818,8626,Não,50,Feminino,10
4786,1199,Sim,35,Feminino,10
4809,9364,Sim,35,Masculino,9
4806,7483,Sim,40,Masculino,9
4795,1057,Sim,23,Masculino,6
4787,9864,Sim,38,Feminino,9
4790,8167,Sim,40,Masculino,9
4799,1530,Não,34,Feminino,10
4815,9841,Sim,39,Feminino,10
4793,5983,Não,18,Feminino,9
4813,6458,Não,51,Feminino,10
4798,3625,Sim,34,Feminino,6
4791,7266,Sim,36,Feminino,9
4811,4819,Sim,18,Feminino,9
4789,7991,Sim,31,Feminino,8
4803,5801,Sim,31,Feminino,9
4817,1448,Não,27,Feminino,5
4785,9571,Sim,40,Feminino,10
4816,1911,Sim,20,Feminino,10
4855,5229,Não,27,Masculino,9
4832,3134,Sim,39,Feminino,9
4822,3388,Sim,35,Masculino,8
4827,3304,Não,44,Masculino,9
4841,3866,Não,40,Feminino,10
4829,9802,Não,18,Feminino,10
4823,2759,Não,37,Masculino,10
4839,9794,Não,41,Feminino,9
4821,1645,Não,49,Feminino,10
4835,4852,Não,45,Feminino,10
4825,9438,Não,58,Masculino,8
4854,8266,Sim,39,Masculino,8
4820,5549,Sim,23,Feminino,0
4837,4777,Não,63,Feminino,9
4826,1193,Não,47,Feminino,10
4830,8559,Não,53,Feminino,9
4833,4354,Sim,38,Masculino,10
4842,6152,Sim,39,Feminino,9
4840,3165,Não,56,Masculino,5
4836,6181,Não,39,Masculino,9
4824,7809,Não,57,Feminino,10
4828,8978,Não,35,Masculino,10
4853,7386,Não,33,Masculino,9
4852,6945,Sim,27,Masculino,9
4844,8018,Não,45,Masculino,9
4847,6253,Não,45,Masculino,10
4850,8823,Sim,29,Masculino,9
4831,4380,Não,43,Masculino,9
4851,6190,Sim,38,Feminino,10
4846,8655,Não,42,Feminino,9
4849,2556,Sim,21,Feminino,10
4845,5396,Sim,24,Feminino,5
4819,6828,Não,43,Feminino,10
4834,6114,Não,42,Feminino,9
4848,3636,Não,56,Feminino,9
4838,5518,Não,51,Masculino,10
4843,2429,Não,44,Feminino,10
4865,1039,Não,34,Feminino,10
4857,6491,Não,35,Feminino,10
4858,7482,Não,49,Masculino,10
4891,4386,Não,46,Feminino,10
4879,4335,Não,45,Masculino,10
4878,8011,Sim,25,Masculino,9
4867,3953,Sim,31,Feminino,10
4869,5243,Não,43,Feminino,10
4866,7447,Não,41,Feminino,9
4860,9863,Sim,39,Masculino,10
4882,1272,Não,42,Feminino,10
4859,6170,Sim,36,Feminino,9
4888,2413,Não,23,Masculino,9
4870,7649,Não,32,Feminino,5
4861,6322,Não,50,Feminino,9
4889,4849,Não,41,Feminino,1
4875,8707,Não,48,Feminino,8
4887,4942,Não,55,Feminino,9
4863,8749,Não,46,Masculino,9
4874,3070,Não,42,Feminino,10
4868,1924,Não,35,Feminino,7
4881,6939,Não,55,Feminino,10
4883,8219,Sim,26,Masculino,10
4885,2778,Sim,32,Feminino,10
4856,5338,Não,49,Masculino,9
4876,8061,Sim,25,Masculino,6
4873,9230,Não,38,Feminino,9
4880,1511,Não,38,Masculino,9
4877,8420,Não,48,Feminino,10
4864,8624,Não,49,Masculino,10
4871,3401,Sim,36,Feminino,6
4872,7136,Não,51,Feminino,10
4862,7877,Não,49,Masculino,10
4890,2245,Sim,26,Feminino,10
4884,6951,Sim,31,Feminino,10
4886,2425,Sim,39,Feminino,10
4927,1220,Sim,31,Feminino,10
4939,3451,Sim,39,Feminino,9
4931,8875,Não,38,Feminino,4
4924,7964,Não,48,Masculino,10
4909,3598,Sim,28,Masculino,10
4916,2818,Sim,35,Feminino,9
4892,2957,Não,38,Masculino,9
4920,1190,Sim,36,Masculino,5
4945,2921,Sim,36,Feminino,10
4940,4508,Sim,26,Masculino,9
4918,3001,Sim,33,Feminino,10
4922,9439,Não,30,Feminino,9
4942,2470,Sim,27,Masculino,9
4919,2008,Não,43,Feminino,9
4929,1398,Sim,40,Feminino,9
4937,1094,Não,39,Masculino,9
4912,4505,Não,47,Masculino,10
4917,9944,Não,27,Feminino,9
4938,8886,Sim,25,Masculino,10
4900,7579,Não,60,Masculino,10
4897,4292,Sim,21,Feminino,10
4913,7337,Sim,30,Feminino,10
4944,4838,Não,41,Masculino,9
4895,8384,Sim,26,Feminino,10
4894,4980,Não,39,Feminino,10
4947,4068,Não,53,Feminino,9
4898,6142,Não,41,Feminino,9
4941,8999,Sim,38,Masculino,9
4896,2709,Sim,38,Masculino,10
4901,6782,Não,34,Masculino,10
4932,8937,Não,42,Masculino,10
4951,2962,Sim,35,Masculino,10
4935,9383,Não,36,Masculino,7
4950,6461,Não,45,Feminino,10
4946,6403,Não,46,Feminino,10
4921,3142,Sim,31,Feminino,9
4904,3485,Não,52,Feminino,8
4926,7756,Sim,24,Masculino,10
4949,6180,Sim,30,Feminino,2
4943,9344,Sim,28,Masculino,9
4928,6334,Não,35,Feminino,9
4948,3480,Não,30,Masculino,9
4923,9719,Sim,32,Feminino,9
4906,3471,Sim,23,Feminino,10
4910,9768,Não,41,Feminino,9
4902,2311,Sim,24,Feminino,10
4893,7461,Sim,38,Feminino,10
4911,7249,Não,53,Feminino,9
4925,1563,Não,32,Feminino,10
4930,6774,Não,64,Feminino,9
4933,5523,Sim,37,Feminino,9
4914,6369,Sim,36,Feminino,10
4899,4150,Não,34,Masculino,9
4903,9066,Sim,38,Masculino,10
4915,4063,Não,54,Masculino,9
4936,8002,Sim,37,Masculino,9
4905,7680,Não,31,Feminino,10
4908,7680,Não,31,Feminino,10
4934,5772,Sim,39,Feminino,9
4907,4940,Não,36,Masculino,9
4976,2496,Sim,38,Masculino,10
4985,9033,Não,47,Feminino,9
4966,4033,Não,46,Feminino,9
4980,3318,Sim,20,Feminino,10
4953,2356,Sim,18,Feminino,10
4997,5359,Sim,38,Masculino,7
4971,8368,Não,46,Masculino,10
4961,3318,Sim,20,Feminino,10
4960,4893,Não,44,Feminino,10
4991,4225,Não,47,Feminino,10
4979,2943,Sim,21,Feminino,10
4995,7193,Não,47,Feminino,9
4958,5354,Sim,28,Feminino,9
4978,2323,Sim,33,Feminino,10
4959,6213,Sim,40,Feminino,9
4962,9085,Não,40,Feminino,9
4967,5617,Não,45,Feminino,9
4999,2538,Sim,29,Feminino,9
4965,7486,Não,45,Feminino,9
4972,7299,Não,50,Feminino,10
4963,8063,Sim,18,Masculino,8
4986,4711,Sim,39,Feminino,10
4977,3847,Não,41,Feminino,10
4975,2967,Sim,31,Masculino,10
4982,8636,Sim,37,Masculino,10
4957,8041,Sim,28,Masculino,1
4984,1533,Não,53,Feminino,10
5003,1172,Não,35,Masculino,9
4969,6069,Sim,39,Feminino,9
5000,1484,Sim,37,Feminino,10
4988,5238,Não,45,Feminino,9
4989,3059,Sim,40,Feminino,10
5002,9008,Não,49,Masculino,0
4955,2596,Sim,24,Masculino,10
4998,3923,Sim,31,Masculino,10
5001,2964,Não,30,Feminino,10
4954,5234,Não,54,Feminino,9
5004,3925,Não,45,Feminino,9
4983,6654,Sim,29,Feminino,9
4994,3108,Não,45,Feminino,9
5005,4709,Não,55,Feminino,10
4990,7901,Não,52,Feminino,10
4987,1480,Sim,29,Masculino,9
4974,1839,Sim,38,Feminino,9
4964,7014,Sim,38,Masculino,10
4968,6402,Sim,34,Masculino,9
4952,6626,Não,53,Masculino,10
4992,1246,Não,52,Masculino,9
4973,4278,Sim,30,Feminino,9
4981,9368,Não,59,Masculino,10
4996,1993,Não,45,Masculino,9
4993,2789,Sim,29,Feminino,10
4956,9270,Não,53,Masculino,10
4970,9235,Não,33,Feminino,9
5020,8333,Não,44,Feminino,10
5055,1765,Sim,31,Feminino,10
5051,2508,Não,37,Feminino,9
5008,8061,Sim,25,Masculino,10
5010,5716,Não,41,Feminino,5
5042,9754,Não,39,Feminino,9
5057,8057,Não,40,Feminino,10
5027,4361,Não,29,Masculino,9
5060,5803,Não,48,Masculino,9
5053,3927,Não,25,Feminino,9
5015,5864,Sim,30,Feminino,9
5064,7123,Não,43,Feminino,9
5063,9725,Não,42,Feminino,9
5024,5363,Não,44,Masculino,10
5041,1596,Não,49,Feminino,10
5040,3890,Sim,26,Feminino,9
5044,6670,Não,48,Masculino,9
5023,6110,Sim,39,Feminino,10
5013,4503,Não,36,Masculino,8
5033,7935,Sim,38,Masculino,4
5029,5481,Não,37,Feminino,10
5007,3359,Sim,19,Feminino,10
5054,7949,Não,64,Feminino,9
5036,9834,Não,42,Masculino,10
5058,5611,Não,50,Feminino,10
5016,7797,Sim,39,Masculino,9
5059,8683,Não,55,Feminino,10
5026,2042,Não,41,Feminino,9
5025,5420,Não,50,Masculino,10
5047,2727,Sim,32,Masculino,10
5034,3530,Não,18,Feminino,10
5018,3517,Não,26,Feminino,10
5014,2757,Não,48,Feminino,9
5038,6353,Não,32,Feminino,9
5022,2951,Sim,18,Feminino,10
5021,2469,Não,40,Masculino,9
5035,4245,Não,49,Feminino,10
5011,5202,Não,44,Masculino,9
5032,6603,Sim,23,Feminino,10
5012,1430,Sim,39,Feminino,10
5045,1585,Sim,28,Feminino,2
5056,9888,Não,20,Masculino,9
5006,9274,Sim,31,Feminino,9
5031,7682,Não,41,Feminino,10
5065,8309,Sim,40,Feminino,9
5048,3105,Não,42,Masculino,10
5019,4639,Não,28,Feminino,9
5049,7016,Não,21,Feminino,9
5030,9399,Sim,26,Masculino,10
5028,8914,Sim,26,Feminino,10
5046,8245,Sim,31,Feminino,10
5017,4288,Não,42,Feminino,9
5039,4798,Não,50,Feminino,10
5052,1309,Não,36,Masculino,10
5043,2861,Sim,36,Feminino,10
5061,1032,Sim,39,Feminino,10
5062,6849,Não,37,Feminino,0
5009,9553,Sim,23,Feminino,4
5037,1843,Não,40,Feminino,10
5050,9970,Sim,32,Masculino,9
5072,2499,Sim,31,Masculino,10
5082,1997,Não,44,Masculino,10
5073,2565,Sim,34,Feminino,9
5083,5161,Não,52,Feminino,2
5076,2346,Não,47,Feminino,9
5096,4115,Sim,32,Masculino,10
5071,5242,Não,54,Masculino,9
5097,6350,Não,41,Feminino,9
5088,2266,Não,55,Masculino,9
5098,3536,Sim,34,Masculino,9
5084,8545,Não,32,Feminino,9
5079,1266,Não,32,Feminino,4
5094,6575,Sim,39,Masculino,10
5087,3447,Não,39,Feminino,5
5069,1163,Sim,32,Feminino,10
5077,2188,Sim,37,Feminino,9
5067,6211,Sim,26,Masculino,9
5093,6697,Sim,30,Feminino,9
5080,6164,Não,37,Feminino,9
5075,7009,Sim,18,Feminino,9
5090,5872,Sim,30,Masculino,10
5099,8224,Sim,39,Masculino,9
5095,9584,Não,55,Masculino,10
5089,2827,Não,51,Feminino,9
5068,4188,Sim,33,Feminino,9
5091,1897,Sim,34,Masculino,10
5070,1040,Sim,23,Feminino,9
5066,9005,Não,46,Feminino,10
5092,4173,Sim,39,Feminino,3
5085,5912,Sim,39,Masculino,7
5078,9912,Não,38,Feminino,9
5081,4086,Não,50,Masculino,10
5100,2877,Não,30,Feminino,9
5074,6551,Não,19,Feminino,9
5101,9050,Não,57,Masculino,5
5086,8359,Sim,30,Feminino,9
5141,1293,Sim,18,Feminino,10
5137,3857,Não,45,Masculino,9
5110,5627,Sim,33,Masculino,5
5145,3233,Não,38,Feminino,9
5161,5858,Não,37,Masculino,10
5107,6009,Sim,40,Feminino,10
5152,5051,Sim,33,Masculino,9
5105,9986,Não,42,Feminino,9
5156,2689,Sim,28,Feminino,10
5144,7166,Não,44,Feminino,9
5118,6257,Não,43,Feminino,9
5108,2340,Sim,37,Feminino,9
5157,8644,Sim,37,Feminino,10
5123,1190,Sim,36,Masculino,9
5127,1174,Sim,35,Feminino,9
5150,2679,Sim,29,Feminino,10
5114,1657,Não,27,Feminino,9
5117,5831,Sim,32,Masculino,10
5121,1655,Sim,32,Masculino,9
5113,2387,Não,49,Feminino,10
5112,8766,Sim,40,Feminino,9
5111,4481,Não,53,Masculino,10
5103,2787,Sim,27,Masculino,10
5119,1367,Sim,37,Masculino,9
5146,8890,Sim,25,Feminino,9
5151,3751,Sim,27,Feminino,10
5136,2971,Não,36,Feminino,7
5122,8966,Não,50,Feminino,9
5160,6077,Não,50,Feminino,9
5153,2129,Não,32,Feminino,10
5149,8210,Não,51,Masculino,10
5132,1841,Sim,36,Masculino,9
5109,7723,Não,49,Feminino,10
5115,8314,Sim,30,Masculino,10
5134,8302,Não,50,Feminino,3
5131,4365,Não,37,Masculino,10
5120,8043,Não,45,Feminino,10
5104,6700,Não,23,Feminino,10
5135,1919,Não,27,Masculino,9
5155,6639,Sim,30,Feminino,9
5154,2632,Sim,30,Feminino,9
5159,9036,Sim,39,Masculino,9
5106,9260,Sim,35,Feminino,10
5126,6673,Não,41,Feminino,9
5142,3556,Não,28,Feminino,9
5130,8240,Sim,38,Masculino,10
5139,5417,Não,42,Feminino,10
5102,8168,Não,25,Masculino,9
5138,6297,Não,41,Masculino,9
5116,7639,Não,57,Masculino,6
5140,4668,Não,37,Feminino,10
5124,1863,Sim,40,Feminino,9
5158,6803,Não,46,Masculino,10
5147,4727,Sim,31,Feminino,9
5129,8912,Sim,33,Masculino,9
5148,2255,Sim,40,Feminino,9
5143,4749,Sim,20,Masculino,10
5133,8425,Sim,35,Masculino,3
5125,4475,Não,49,Feminino,10
5128,5888,Sim,39,Masculino,9
5194,1321,Sim,28,Feminino,9
5197,3861,Sim,19,Masculino,10
5190,1640,Não,50,Feminino,8
5214,8150,Não,58,Feminino,10
5183,2064,Não,47,Feminino,10
5167,9798,Sim,39,Masculino,9
5215,7111,Não,48,Masculino,1
5189,1664,Sim,39,Masculino,9
5180,2427,Sim,31,Feminino,10
5207,5925,Não,38,Masculino,8
5176,1876,Não,44,Feminino,9
5196,4308,Não,45,Feminino,10
5168,3649,Sim,30,Masculino,10
5181,1491,Não,52,Feminino,10
5165,9169,Não,49,Feminino,10
5208,4782,Não,49,Masculino,9
5184,7577,Sim,26,Masculino,9
5177,7078,Não,59,Feminino,9
5210,4781,Sim,24,Feminino,9
5198,8074,Não,47,Feminino,10
5195,2787,Sim,27,Masculino,9
5172,4302,Sim,28,Masculino,9
5199,7719,Sim,31,Feminino,9
5185,9869,Sim,37,Feminino,10
5186,3835,Sim,35,Feminino,10
5170,8963,Não,44,Feminino,10
5201,9183,Sim,33,Feminino,10
5166,8960,Sim,24,Feminino,9
5216,8815,Não,29,Feminino,10
5178,7749,Sim,24,Feminino,9
5169,2640,Não,45,Masculino,10
5191,3397,Não,51,Feminino,10
5217,3606,Sim,27,Feminino,9
5204,4175,Sim,37,Feminino,10
5212,8343,Não,41,Feminino,9
5213,7202,Sim,27,Feminino,9
5206,5746,Não,52,Masculino,9
5163,9725,Não,42,Feminino,10
5179,1140,Não,47,Feminino,9
5174,1007,Não,60,Feminino,9
5203,1340,Sim,35,Masculino,10
5209,6822,Não,34,Masculino,10
5171,7272,Não,41,Masculino,9
5162,5768,Sim,35,Masculino,10
5218,5628,Não,37,Feminino,10
5187,8321,Sim,32,Feminino,9
5164,2638,Sim,39,Masculino,9
5173,1227,Sim,22,Masculino,9
5182,5731,Sim,35,Masculino,10
5188,4849,Não,41,Feminino,8
5205,1438,Não,45,Masculino,10
5200,7490,Não,38,Feminino,4
5175,5641,Não,55,Masculino,8
5211,3307,Não,41,Masculino,7
5193,3909,Não,44,Masculino,9
5192,1617,Não,46,Feminino,10
5202,8964,Sim,25,Feminino,10
5248,7915,Não,25,Masculino,9
5241,7858,Não,48,Feminino,10
5238,5478,Não,45,Masculino,9
5258,3888,Sim,27,Feminino,5
5222,4318,Não,47,Masculino,10
5229,3509,Sim,31,Masculino,10
5249,7859,Sim,32,Feminino,10
5247,6942,Não,45,Feminino,10
5269,7690,Não,45,Feminino,9
5260,1966,Sim,31,Masculino,9
5266,4426,Não,41,Masculino,9
5236,3598,Sim,28,Masculino,2
5263,1952,Não,42,Feminino,10
5223,6634,Não,28,Masculino,10
5252,1414,Não,50,Feminino,9
5240,1911,Sim,20,Feminino,10
5267,8620,Não,43,Masculino,9
5265,1329,Não,33,Feminino,9
5242,2919,Sim,37,Masculino,10
5257,9222,Sim,34,Masculino,9
5250,3097,Não,45,Masculino,9
5261,1933,Sim,39,Masculino,9
5270,1648,Sim,29,Feminino,10
5271,8312,Sim,31,Masculino,9
5219,2184,Sim,25,Feminino,9
5230,1388,Não,33,Feminino,9
5251,4081,Não,41,Feminino,9
5234,2153,Sim,38,Feminino,10
5262,5344,Sim,23,Masculino,10
5231,2633,Sim,36,Feminino,10
5226,6792,Não,41,Masculino,9
5245,5863,Sim,35,Masculino,10
5221,2247,Não,49,Masculino,10
5225,2741,Não,50,Feminino,10
5243,8218,Não,40,Masculino,9
5227,5139,Não,37,Masculino,10
5268,6225,Não,45,Feminino,10
5272,7576,Sim,40,Feminino,10
5254,2785,Não,42,Masculino,9
5264,9244,Sim,39,Feminino,10
5259,4096,Sim,31,Masculino,10
5228,3790,Não,50,Masculino,9
5244,3782,Sim,24,Masculino,10
5239,1642,Sim,31,Masculino,10
5235,8281,Não,50,Feminino,9
5255,6232,Não,41,Masculino,10
5232,1677,Não,34,Feminino,10
5233,5641,Não,55,Masculino,10
5256,2899,Não,30,Feminino,9
5220,9951,Não,52,Feminino,10
5237,9892,Sim,37,Masculino,10
5224,8189,Não,49,Masculino,9
5246,6593,Sim,32,Feminino,9
5253,6286,Sim,32,Feminino,9
5312,4222,Não,54,Masculino,10
5308,3095,Sim,37,Feminino,10
5302,8965,Sim,36,Masculino,9
5287,3747,Não,34,Masculino,9
5314,3596,Não,55,Masculino,10
5292,3908,Não,45,Feminino,7
5285,5952,Não,55,Feminino,9
5311,7393,Não,55,Masculino,8
5273,3776,Sim,18,Feminino,9
5274,3365,Não,56,Feminino,9
5277,7859,Sim,32,Feminino,9
5279,2577,Não,47,Masculino,2
5299,7867,Sim,18,Feminino,10
5283,6296,Não,44,Masculino,10
5280,3576,Não,52,Masculino,10
5298,2940,Sim,18,Masculino,10
5291,9530,Sim,27,Feminino,9
5303,8866,Não,59,Masculino,10
5300,3255,Sim,26,Feminino,10
5281,9769,Não,54,Feminino,9
5307,2406,Sim,30,Masculino,8
5276,6716,Não,39,Masculino,9
5275,8182,Sim,27,Feminino,9
5297,1648,Sim,29,Feminino,9
5305,5689,Não,46,Feminino,9
5289,8614,Não,48,Masculino,10
5293,7599,Sim,40,Feminino,9
5310,1852,Não,29,Feminino,9
5306,3741,Não,32,Feminino,9
5286,7568,Sim,39,Feminino,9
5284,3870,Sim,21,Masculino,10
5295,8418,Não,45,Masculino,6
5282,4813,Não,41,Masculino,6
5301,5806,Não,35,Feminino,10
5313,6701,Não,45,Masculino,9
5290,9468,Sim,28,Feminino,10
5304,8804,Sim,22,Feminino,10
5294,4028,Não,47,Feminino,10
5296,6698,Não,27,Masculino,9
5288,2561,Sim,18,Masculino,9
5278,3512,Não,18,Feminino,10
5309,8999,Sim,38,Masculino,10
5333,9468,Sim,28,Feminino,10
5325,9619,Não,52,Feminino,10
5346,9433,Sim,40,Masculino,9
5334,1079,Não,48,Feminino,10
5357,1158,Não,61,Feminino,10
5345,1581,Sim,38,Masculino,9
5322,8742,Sim,24,Feminino,10
5354,1071,Sim,30,Masculino,10
5340,9625,Não,41,Masculino,6
5330,9844,Não,44,Feminino,10
5324,3896,Sim,34,Masculino,9
5335,6951,Sim,31,Feminino,9
5317,6012,Sim,32,Feminino,10
5329,3276,Sim,39,Masculino,10
5350,2389,Não,49,Feminino,10
5331,2404,Não,47,Feminino,10
5315,6966,Não,42,Masculino,9
5341,5519,Sim,18,Masculino,10
5359,6936,Não,45,Feminino,9
5347,2473,Não,41,Masculino,8
5344,2991,Sim,21,Masculino,4
5336,6511,Sim,31,Masculino,9
5320,8465,Não,41,Masculino,0
5321,2940,Sim,18,Masculino,10
5349,2932,Sim,31,Masculino,9
5327,6482,Não,43,Masculino,9
5323,5944,Não,42,Masculino,9
5316,5967,Não,43,Feminino,10
5339,6257,Não,43,Feminino,10
5343,6206,Sim,18,Feminino,8
5332,8411,Sim,33,Masculino,10
5338,3319,Não,42,Feminino,10
5319,7161,Sim,31,Feminino,9
5358,3315,Sim,26,Feminino,9
5342,5020,Sim,18,Feminino,10
5351,7428,Não,53,Masculino,9
5348,2342,Não,46,Masculino,10
5337,4601,Sim,34,Masculino,10
5318,7370,Não,50,Masculino,9
5326,4321,Não,43,Masculino,10
5353,4032,Sim,35,Masculino,10
5328,3409,Não,48,Masculino,9
5352,2314,Sim,33,Feminino,9
5355,7828,Não,47,Masculino,9
5356,3425,Não,59,Feminino,10
5376,7817,Sim,30,Feminino,10
5390,2068,Sim,35,Masculino,10
5386,2109,Sim,23,Masculino,9
5378,2087,Sim,38,Masculino,4
5400,6450,Não,65,Feminino,10
5381,9013,Não,45,Feminino,9
5402,6378,Não,37,Masculino,10
5391,2618,Sim,32,Masculino,9
5382,7476,Não,39,Masculino,10
5401,1464,Não,41,Masculino,10
5399,9090,Sim,29,Masculino,9
5389,9202,Não,47,Feminino,10
5413,7016,Não,21,Feminino,9
5367,2264,Não,44,Feminino,9
5373,9109,Sim,35,Masculino,9
5418,7072,Não,51,Feminino,10
5419,7150,Sim,36,Feminino,9
5396,7562,Não,43,Feminino,10
5398,9421,Sim,35,Masculino,10
5392,1278,Sim,40,Masculino,10
5360,2871,Sim,39,Feminino,10
5404,1096,Sim,29,Feminino,9
5411,3463,Sim,28,Feminino,9
5393,4623,Não,27,Masculino,8
5374,9812,Não,24,Masculino,10
5364,4567,Sim,30,Masculino,9
5380,4444,Não,45,Masculino,9
5384,4979,Sim,36,Masculino,9
5366,4328,Sim,24,Masculino,9
5370,1032,Sim,39,Feminino,9
5415,3742,Não,51,Feminino,9
5405,1025,Sim,35,Masculino,10
5365,4153,Não,38,Feminino,9
5361,4123,Não,45,Feminino,9
5414,3917,Sim,37,Masculino,9
5408,3680,Não,41,Feminino,9
5403,6054,Não,48,Feminino,4
5417,3325,Não,45,Masculino,10
