ID compra,Unidade,Cidade,Data,Horário,Categoria do produto,Preço unitário,Quantidade,Método de pagamento
4862,Parque das nações,Santo André,12/1/2022,9:46,Eletrônicos,2549,1,Dinheiro
4890,Parque das nações,Santo André,12/1/2022,10:57,Eletrônicos,"765,9",5,Carteira digital
4884,Parque das nações,Santo André,12/1/2022,18:42,Alimentos e bebidas,"50,9",2,Cartão
4886,Parque das nações,Santo André,12/1/2022,12:54,Papelaria e escritório,"16,9",2,PIX
4927,Paulicéia,São Bernardo do Campo,12/2/2022,10:21,Beleza e cuidados pessoais,"67,9",5,Cartão
4939,Paulicéia,São Bernardo do Campo,12/2/2022,10:51,Papelaria e escritório,"42,9",4,PIX
4931,Paulicéia,São Bernardo do Campo,12/2/2022,15:50,Beleza e cuidados pessoais,"98,9",1,Cartão
4924,Parque das nações,Santo André,12/2/2022,19:46,Alimentos e bebidas,"59,9",5,PIX
4909,Paulicéia,São Bernardo do Campo,12/2/2022,17:58,Papelaria e escritório,"31,9",5,Cartão
4916,Oswaldo Cruz,São Caetano do Sul,12/2/2022,19:12,Beleza e cuidados pessoais,"227,9",5,PIX
4892,Parque das nações,Santo André,12/2/2022,10:10,Beleza e cuidados pessoais,"86,9",2,Cartão
4920,Oswaldo Cruz,São Caetano do Sul,12/2/2022,12:25,Eletrônicos,"1567,9",3,PIX
4945,Parque das nações,Santo André,12/2/2022,13:16,Beleza e cuidados pessoais,"233,9",1,Carteira digital
4940,Oswaldo Cruz,São Caetano do Sul,12/2/2022,19:13,Papelaria e escritório,"47,9",4,Cartão
4918,Parque das nações,Santo André,12/2/2022,19:30,Beleza e cuidados pessoais,"175,9",3,Cartão
4922,Parque das nações,Santo André,12/2/2022,17:04,Alimentos e bebidas,3,3,Dinheiro
4942,Parque das nações,Santo André,12/2/2022,13:46,Eletrônicos,"2795,9",2,Cartão
4919,Paulicéia,São Bernardo do Campo,12/2/2022,18:07,Casa e limpeza,"103,9",1,Cartão
4929,Oswaldo Cruz,São Caetano do Sul,12/2/2022,18:13,Beleza e cuidados pessoais,"165,9",5,PIX
4937,Oswaldo Cruz,São Caetano do Sul,12/2/2022,17:34,Alimentos e bebidas,"46,9",4,PIX
4912,Paulicéia,São Bernardo do Campo,12/2/2022,16:16,Alimentos e bebidas,57,3,Cartão
4917,Paulicéia,São Bernardo do Campo,12/2/2022,13:25,Papelaria e escritório,"24,9",5,Carteira digital
4938,Parque das nações,Santo André,12/2/2022,17:17,Alimentos e bebidas,"49,9",5,Cartão
4900,Oswaldo Cruz,São Caetano do Sul,12/2/2022,18:12,Beleza e cuidados pessoais,185,2,Cartão
4897,Paulicéia,São Bernardo do Campo,12/2/2022,19:15,Alimentos e bebidas,"50,9",4,Cartão
4913,Parque das nações,Santo André,12/2/2022,13:13,Eletrônicos,"4450,9",3,Cartão
4944,Paulicéia,São Bernardo do Campo,12/2/2022,19:59,Alimentos e bebidas,"14,9",3,Cartão
4895,Parque das nações,Santo André,12/2/2022,19:26,Beleza e cuidados pessoais,229,5,PIX
4894,Paulicéia,São Bernardo do Campo,12/2/2022,15:11,Alimentos e bebidas,"41,9",3,PIX
4947,Paulicéia,São Bernardo do Campo,12/2/2022,9:47,Alimentos e bebidas,"55,9",4,Dinheiro
4898,Oswaldo Cruz,São Caetano do Sul,12/2/2022,16:20,Papelaria e escritório,"41,9",5,PIX
4941,Oswaldo Cruz,São Caetano do Sul,12/2/2022,11:57,Alimentos e bebidas,26,5,PIX
4896,Oswaldo Cruz,São Caetano do Sul,12/2/2022,19:48,Livros,"24,9",5,PIX
4901,Paulicéia,São Bernardo do Campo,12/2/2022,14:00,Eletrônicos,"6320,9",2,Carteira digital
4932,Oswaldo Cruz,São Caetano do Sul,12/2/2022,10:35,Beleza e cuidados pessoais,"17,9",1,PIX
4951,Parque das nações,Santo André,12/2/2022,13:47,Ferramentas e construção,"191,9",2,Cartão
4935,Oswaldo Cruz,São Caetano do Sul,12/2/2022,18:40,Ferramentas e construção,"89,9",5,Cartão
4950,Paulicéia,São Bernardo do Campo,12/2/2022,18:38,Beleza e cuidados pessoais,"66,9",5,Cartão
4946,Paulicéia,São Bernardo do Campo,12/2/2022,18:42,Alimentos e bebidas,"60,9",4,Cartão
4921,Parque das nações,Santo André,12/2/2022,15:05,Eletrônicos,"357,9",1,PIX
4904,Paulicéia,São Bernardo do Campo,12/2/2022,13:07,Casa e limpeza,153,2,PIX
4926,Parque das nações,Santo André,12/2/2022,12:53,Beleza e cuidados pessoais,"198,9",4,Carteira digital
4949,Paulicéia,São Bernardo do Campo,12/2/2022,12:44,Papelaria e escritório,"35,9",5,Dinheiro
4943,Oswaldo Cruz,São Caetano do Sul,12/2/2022,12:31,Papelaria e escritório,"48,9",1,Cartão
4928,Paulicéia,São Bernardo do Campo,12/2/2022,10:48,Ferramentas e construção,148,5,PIX
4948,Paulicéia,São Bernardo do Campo,12/2/2022,13:21,Alimentos e bebidas,"47,9",2,Dinheiro
4923,Oswaldo Cruz,São Caetano do Sul,12/2/2022,16:10,Casa e limpeza,"107,9",2,PIX
4906,Oswaldo Cruz,São Caetano do Sul,12/2/2022,13:47,Eletrônicos,"2187,9",3,Cartão
4910,Parque das nações,Santo André,12/2/2022,14:18,Beleza e cuidados pessoais,"88,9",1,Cartão
4902,Paulicéia,São Bernardo do Campo,12/2/2022,18:09,Casa e limpeza,"146,9",4,Carteira digital
4893,Parque das nações,Santo André,12/2/2022,13:38,Beleza e cuidados pessoais,"27,9",4,Cartão
4911,Oswaldo Cruz,São Caetano do Sul,12/2/2022,12:43,Alimentos e bebidas,"33,9",2,PIX
4925,Oswaldo Cruz,São Caetano do Sul,12/2/2022,16:18,Eletrônicos,"4912,9",3,Cartão
4930,Oswaldo Cruz,São Caetano do Sul,12/2/2022,19:33,Eletrônicos,4488,5,Dinheiro
4933,Paulicéia,São Bernardo do Campo,12/2/2022,12:29,Papelaria e escritório,25,5,Cartão
4914,Paulicéia,São Bernardo do Campo,12/2/2022,17:52,Alimentos e bebidas,"56,9",2,PIX
4899,Oswaldo Cruz,São Caetano do Sul,12/2/2022,13:07,Alimentos e bebidas,"23,9",2,Cartão
4903,Oswaldo Cruz,São Caetano do Sul,12/2/2022,10:57,Casa e limpeza,133,3,Cartão
4915,Parque das nações,Santo André,12/2/2022,12:04,Alimentos e bebidas,"39,9",5,Cartão
4936,Parque das nações,Santo André,12/2/2022,13:23,Eletrônicos,"1596,9",4,Cartão
4905,Paulicéia,São Bernardo do Campo,12/2/2022,17:45,Papelaria e escritório,"26,9",5,Cartão
4908,Paulicéia,São Bernardo do Campo,12/2/2022,13:28,Casa e limpeza,"101,9",5,Cartão
4934,Parque das nações,Santo André,12/2/2022,18:25,Alimentos e bebidas,"72,9",4,Cartão
4907,Parque das nações,Santo André,12/2/2022,16:28,Alimentos e bebidas,"79,9",4,PIX
4976,Oswaldo Cruz,São Caetano do Sul,12/3/2022,12:13,Eletrônicos,"7755,9",3,PIX
4985,Oswaldo Cruz,São Caetano do Sul,12/3/2022,12:59,Casa e limpeza,147,3,Cartão
4966,Parque das nações,Santo André,12/3/2022,15:23,Casa e limpeza,"125,9",2,PIX
4980,Paulicéia,São Bernardo do Campo,12/3/2022,11:50,Casa e limpeza,121,5,Cartão
4953,Paulicéia,São Bernardo do Campo,12/3/2022,9:07,Ferramentas e construção,"179,9",5,Carteira digital
4997,Paulicéia,São Bernardo do Campo,12/3/2022,19:03,Eletrônicos,"1985,9",1,PIX
4971,Oswaldo Cruz,São Caetano do Sul,12/3/2022,9:27,Ferramentas e construção,"41,9",2,Cartão
4961,Paulicéia,São Bernardo do Campo,12/3/2022,13:18,Casa e limpeza,"186,9",4,Cartão
4960,Paulicéia,São Bernardo do Campo,12/3/2022,18:44,Alimentos e bebidas,66,2,Cartão
4991,Paulicéia,São Bernardo do Campo,12/3/2022,13:08,Casa e limpeza,"90,9",4,PIX
4979,Paulicéia,São Bernardo do Campo,12/3/2022,13:26,Casa e limpeza,"114,9",3,Cartão
4995,Paulicéia,São Bernardo do Campo,12/3/2022,17:14,Eletrônicos,"6783,9",2,PIX
4958,Paulicéia,São Bernardo do Campo,12/3/2022,12:47,Alimentos e bebidas,"73,9",3,PIX
4978,Oswaldo Cruz,São Caetano do Sul,12/3/2022,13:22,Alimentos e bebidas,"36,9",3,Cartão
4959,Oswaldo Cruz,São Caetano do Sul,12/3/2022,10:13,Eletrônicos,"7374,9",4,Cartão
4962,Paulicéia,São Bernardo do Campo,12/3/2022,10:09,Eletrônicos,"3613,9",5,PIX
4967,Parque das nações,Santo André,12/3/2022,13:40,Papelaria e escritório,"8,9",3,Cartão
4999,Paulicéia,São Bernardo do Campo,12/3/2022,9:15,Beleza e cuidados pessoais,"33,9",5,Cartão
4965,Oswaldo Cruz,São Caetano do Sul,12/3/2022,12:15,Papelaria e escritório,"26,9",3,Dinheiro
4972,Paulicéia,São Bernardo do Campo,12/3/2022,18:27,Eletrônicos,"291,9",4,PIX
4963,Parque das nações,Santo André,12/3/2022,13:35,Alimentos e bebidas,"80,9",3,Carteira digital
4986,Parque das nações,Santo André,12/3/2022,10:51,Papelaria e escritório,"39,9",5,PIX
4977,Parque das nações,Santo André,12/3/2022,10:06,Livros,"16,9",1,Cartão
4975,Parque das nações,Santo André,12/3/2022,15:23,Ferramentas e construção,321,2,PIX
4982,Oswaldo Cruz,São Caetano do Sul,12/3/2022,17:14,Eletrônicos,"3198,9",2,Cartão
4957,Parque das nações,Santo André,12/3/2022,17:58,Beleza e cuidados pessoais,"239,9",3,Cartão
4984,Parque das nações,Santo André,12/3/2022,19:34,Beleza e cuidados pessoais,"219,9",3,Cartão
5003,Parque das nações,Santo André,12/3/2022,12:39,Eletrônicos,6952,5,Carteira digital
4969,Parque das nações,Santo André,12/3/2022,16:16,Eletrônicos,"2320,9",2,Carteira digital
5000,Oswaldo Cruz,São Caetano do Sul,12/3/2022,15:54,Eletrônicos,"174,9",5,PIX
4988,Oswaldo Cruz,São Caetano do Sul,12/3/2022,19:36,Livros,"105,9",2,Cartão
4989,Oswaldo Cruz,São Caetano do Sul,12/3/2022,11:27,Casa e limpeza,"67,9",4,Cartão
5002,Parque das nações,Santo André,12/3/2022,11:13,Alimentos e bebidas,"8,9",3,Cartão
4955,Oswaldo Cruz,São Caetano do Sul,12/3/2022,17:40,Beleza e cuidados pessoais,"209,9",3,PIX
4998,Parque das nações,Santo André,12/3/2022,18:19,Papelaria e escritório,"5,9",5,Cartão
5001,Oswaldo Cruz,São Caetano do Sul,12/3/2022,13:09,Eletrônicos,"1310,9",1,Dinheiro
4954,Oswaldo Cruz,São Caetano do Sul,12/3/2022,17:35,Alimentos e bebidas,"41,9",1,PIX
5004,Parque das nações,Santo André,12/3/2022,18:37,Alimentos e bebidas,"51,9",2,Cartão
4983,Oswaldo Cruz,São Caetano do Sul,12/3/2022,13:11,Alimentos e bebidas,87,1,Carteira digital
4994,Parque das nações,Santo André,12/3/2022,13:00,Alimentos e bebidas,59,5,PIX
5005,Oswaldo Cruz,São Caetano do Sul,12/3/2022,15:44,Eletrônicos,"2395,9",1,PIX
4990,Parque das nações,Santo André,12/3/2022,17:55,Casa e limpeza,"113,9",2,Cartão
4987,Oswaldo Cruz,São Caetano do Sul,12/3/2022,13:16,Alimentos e bebidas,"70,9",4,Cartão
4974,Parque das nações,Santo André,12/3/2022,9:52,Eletrônicos,"7570,9",2,PIX
4964,Parque das nações,Santo André,12/3/2022,13:02,Alimentos e bebidas,"51,9",3,Carteira digital
4968,Oswaldo Cruz,São Caetano do Sul,12/3/2022,17:21,Beleza e cuidados pessoais,"240,9",2,Cartão
4952,Paulicéia,São Bernardo do Campo,12/3/2022,18:27,Alimentos e bebidas,"12,9",4,Dinheiro
4992,Parque das nações,Santo André,12/3/2022,19:28,Alimentos e bebidas,"87,9",2,PIX
4973,Paulicéia,São Bernardo do Campo,12/3/2022,9:37,Eletrônicos,"7374,9",3,Carteira digital
4981,Parque das nações,Santo André,12/3/2022,19:58,Eletrônicos,"6000,9",3,Dinheiro
4996,Oswaldo Cruz,São Caetano do Sul,12/3/2022,19:18,Papelaria e escritório,"4,9",5,PIX
4993,Oswaldo Cruz,São Caetano do Sul,12/3/2022,17:16,Alimentos e bebidas,"8,9",3,PIX
4956,Paulicéia,São Bernardo do Campo,12/3/2022,16:25,Papelaria e escritório,"28,9",1,PIX
4970,Oswaldo Cruz,São Caetano do Sul,12/3/2022,12:34,Alimentos e bebidas,"2,9",1,Cartão
5020,Parque das nações,Santo André,12/5/2022,18:54,Casa e limpeza,101,1,PIX
5055,Oswaldo Cruz,São Caetano do Sul,12/5/2022,19:22,Alimentos e bebidas,"22,9",2,Cartão
5051,Oswaldo Cruz,São Caetano do Sul,12/5/2022,19:24,Beleza e cuidados pessoais,"38,9",5,Cartão
5008,Paulicéia,São Bernardo do Campo,12/5/2022,11:15,Ferramentas e construção,"221,9",3,Carteira digital
5010,Parque das nações,Santo André,12/5/2022,12:29,Livros,"143,9",3,Cartão
5042,Oswaldo Cruz,São Caetano do Sul,12/5/2022,15:53,Casa e limpeza,"197,9",3,Dinheiro
5057,Paulicéia,São Bernardo do Campo,12/5/2022,12:37,Eletrônicos,"2725,9",5,Cartão
5027,Paulicéia,São Bernardo do Campo,12/5/2022,10:33,Livros,"79,9",4,Carteira digital
5060,Paulicéia,São Bernardo do Campo,12/5/2022,17:54,Alimentos e bebidas,"97,9",3,Cartão
5053,Parque das nações,Santo André,12/5/2022,13:22,Eletrônicos,1475,5,Cartão
5015,Paulicéia,São Bernardo do Campo,12/5/2022,11:13,Eletrônicos,"6804,9",1,Dinheiro
5064,Paulicéia,São Bernardo do Campo,12/5/2022,13:57,Beleza e cuidados pessoais,"43,9",5,Cartão
5063,Parque das nações,Santo André,12/5/2022,17:23,Alimentos e bebidas,"95,9",2,Cartão
5024,Oswaldo Cruz,São Caetano do Sul,12/5/2022,13:20,Papelaria e escritório,"8,9",4,PIX
5041,Parque das nações,Santo André,12/5/2022,13:21,Eletrônicos,"6581,9",2,Carteira digital
5040,Parque das nações,Santo André,12/5/2022,17:17,Eletrônicos,"3049,9",2,Cartão
5044,Parque das nações,Santo André,12/5/2022,18:54,Casa e limpeza,"54,9",2,PIX
5023,Oswaldo Cruz,São Caetano do Sul,12/5/2022,17:05,Beleza e cuidados pessoais,"189,9",1,Cartão
5013,Oswaldo Cruz,São Caetano do Sul,12/5/2022,12:13,Alimentos e bebidas,"27,9",4,PIX
5033,Oswaldo Cruz,São Caetano do Sul,12/5/2022,16:15,Eletrônicos,"4688,9",1,PIX
5029,Oswaldo Cruz,São Caetano do Sul,12/5/2022,18:42,Alimentos e bebidas,"61,9",2,Cartão
5007,Oswaldo Cruz,São Caetano do Sul,12/5/2022,18:14,Casa e limpeza,"36,9",2,Cartão
5054,Parque das nações,Santo André,12/5/2022,16:34,Alimentos e bebidas,"28,9",2,Cartão
5036,Paulicéia,São Bernardo do Campo,12/5/2022,17:41,Eletrônicos,7970,1,PIX
5058,Parque das nações,Santo André,12/5/2022,18:50,Eletrônicos,"5367,9",1,Cartão
5016,Parque das nações,Santo André,12/5/2022,17:40,Eletrônicos,"1857,9",4,PIX
5059,Parque das nações,Santo André,12/5/2022,13:54,Alimentos e bebidas,"80,9",4,PIX
5026,Parque das nações,Santo André,12/5/2022,13:56,Livros,"99,9",1,Cartão
5025,Oswaldo Cruz,São Caetano do Sul,12/5/2022,16:31,Papelaria e escritório,"46,9",5,PIX
5047,Parque das nações,Santo André,12/5/2022,12:21,Ferramentas e construção,"192,9",1,Cartão
5034,Paulicéia,São Bernardo do Campo,12/5/2022,10:43,Alimentos e bebidas,"4,9",3,Cartão
5018,Paulicéia,São Bernardo do Campo,12/5/2022,18:17,Eletrônicos,"713,9",1,Cartão
5014,Oswaldo Cruz,São Caetano do Sul,12/5/2022,18:45,Casa e limpeza,"164,9",2,Cartão
5038,Parque das nações,Santo André,12/5/2022,18:34,Eletrônicos,"7987,9",3,PIX
5022,Paulicéia,São Bernardo do Campo,12/5/2022,12:48,Casa e limpeza,"184,9",4,PIX
5021,Parque das nações,Santo André,12/5/2022,13:45,Papelaria e escritório,"35,9",1,PIX
5035,Paulicéia,São Bernardo do Campo,12/5/2022,19:29,Beleza e cuidados pessoais,"135,9",5,Cartão
5011,Oswaldo Cruz,São Caetano do Sul,12/5/2022,9:42,Casa e limpeza,"26,9",4,Cartão
5032,Paulicéia,São Bernardo do Campo,12/5/2022,18:22,Alimentos e bebidas,"35,9",1,Carteira digital
5012,Paulicéia,São Bernardo do Campo,12/5/2022,17:29,Casa e limpeza,"82,9",4,Cartão
5045,Oswaldo Cruz,São Caetano do Sul,12/5/2022,17:12,Alimentos e bebidas,"3,9",2,Cartão
5056,Parque das nações,Santo André,12/5/2022,12:57,Livros,"71,9",1,Carteira digital
5006,Oswaldo Cruz,São Caetano do Sul,12/5/2022,14:05,Eletrônicos,"309,9",3,Cartão
5031,Paulicéia,São Bernardo do Campo,12/5/2022,18:21,Ferramentas e construção,"257,9",1,Cartão
5065,Paulicéia,São Bernardo do Campo,12/5/2022,13:44,Alimentos e bebidas,"43,9",3,Cartão
5048,Parque das nações,Santo André,12/5/2022,14:03,Eletrônicos,"2129,9",5,PIX
5019,Paulicéia,São Bernardo do Campo,12/5/2022,18:40,Beleza e cuidados pessoais,"77,9",1,Carteira digital
5049,Oswaldo Cruz,São Caetano do Sul,12/5/2022,13:47,Eletrônicos,"1948,9",3,PIX
5030,Oswaldo Cruz,São Caetano do Sul,12/5/2022,11:21,Eletrônicos,2001,3,PIX
5028,Parque das nações,Santo André,12/5/2022,13:05,Papelaria e escritório,"32,9",3,Dinheiro
5046,Paulicéia,São Bernardo do Campo,12/5/2022,13:33,Casa e limpeza,"153,9",4,PIX
5017,Oswaldo Cruz,São Caetano do Sul,12/5/2022,18:47,Beleza e cuidados pessoais,"200,9",3,PIX
5039,Parque das nações,Santo André,12/5/2022,14:57,Casa e limpeza,"69,9",5,PIX
5052,Parque das nações,Santo André,12/5/2022,18:22,Alimentos e bebidas,"30,9",1,Cartão
5043,Paulicéia,São Bernardo do Campo,12/5/2022,13:18,Eletrônicos,"3187,9",4,PIX
5061,Oswaldo Cruz,São Caetano do Sul,12/5/2022,14:51,Casa e limpeza,136,1,PIX
5062,Oswaldo Cruz,São Caetano do Sul,12/5/2022,19:13,Eletrônicos,"3519,9",5,Cartão
5009,Parque das nações,Santo André,12/5/2022,10:38,Casa e limpeza,73,2,Cartão
5037,Parque das nações,Santo André,12/5/2022,13:23,Casa e limpeza,"182,9",2,Cartão
5050,Paulicéia,São Bernardo do Campo,12/5/2022,16:38,Alimentos e bebidas,"22,9",3,Cartão
5072,Oswaldo Cruz,São Caetano do Sul,12/6/2022,18:47,Papelaria e escritório,18,3,Cartão
5082,Paulicéia,São Bernardo do Campo,12/6/2022,18:36,Beleza e cuidados pessoais,"22,9",2,PIX
5073,Parque das nações,Santo André,12/6/2022,13:38,Eletrônicos,"5488,9",1,PIX
5083,Parque das nações,Santo André,12/6/2022,14:00,Papelaria e escritório,"17,9",4,PIX
5076,Oswaldo Cruz,São Caetano do Sul,12/6/2022,12:35,Alimentos e bebidas,"98,9",3,PIX
5096,Parque das nações,Santo André,12/6/2022,17:41,Ferramentas e construção,82,1,Cartão
5071,Paulicéia,São Bernardo do Campo,12/6/2022,19:44,Livros,"126,9",1,Cartão
5097,Parque das nações,Santo André,12/6/2022,19:29,Papelaria e escritório,"25,9",1,PIX
5088,Paulicéia,São Bernardo do Campo,12/6/2022,13:01,Beleza e cuidados pessoais,"199,9",4,Cartão
5098,Oswaldo Cruz,São Caetano do Sul,12/6/2022,13:06,Ferramentas e construção,"278,9",4,Cartão
5084,Paulicéia,São Bernardo do Campo,12/6/2022,13:59,Eletrônicos,"2874,9",5,Cartão
5079,Parque das nações,Santo André,12/6/2022,18:40,Alimentos e bebidas,"48,9",4,Carteira digital
5094,Oswaldo Cruz,São Caetano do Sul,12/6/2022,12:21,Eletrônicos,"2847,9",5,Cartão
5087,Oswaldo Cruz,São Caetano do Sul,12/6/2022,16:52,Livros,"40,9",3,PIX
5069,Paulicéia,São Bernardo do Campo,12/6/2022,13:15,Casa e limpeza,"113,9",3,PIX
5077,Oswaldo Cruz,São Caetano do Sul,12/6/2022,14:01,Beleza e cuidados pessoais,"108,9",3,PIX
5067,Parque das nações,Santo André,12/6/2022,13:53,Livros,"40,9",3,Carteira digital
5093,Paulicéia,São Bernardo do Campo,12/6/2022,18:21,Eletrônicos,"958,9",5,Dinheiro
5080,Parque das nações,Santo André,12/6/2022,13:30,Eletrônicos,"3496,9",5,Cartão
5075,Parque das nações,Santo André,12/6/2022,9:22,Eletrônicos,"3030,9",3,PIX
5090,Oswaldo Cruz,São Caetano do Sul,12/6/2022,13:03,Ferramentas e construção,"167,9",2,Dinheiro
5099,Oswaldo Cruz,São Caetano do Sul,12/6/2022,13:04,Eletrônicos,"5614,9",5,PIX
5095,Oswaldo Cruz,São Caetano do Sul,12/6/2022,12:07,Beleza e cuidados pessoais,"233,9",1,Cartão
5089,Parque das nações,Santo André,12/6/2022,19:04,Casa e limpeza,"58,9",5,Cartão
5068,Parque das nações,Santo André,12/6/2022,17:27,Eletrônicos,"7311,9",4,PIX
5091,Parque das nações,Santo André,12/6/2022,17:15,Alimentos e bebidas,"5,9",3,PIX
5070,Parque das nações,Santo André,12/6/2022,13:33,Alimentos e bebidas,"2,9",4,Carteira digital
5066,Parque das nações,Santo André,12/6/2022,15:41,Casa e limpeza,"109,9",2,PIX
5092,Parque das nações,Santo André,12/6/2022,19:45,Beleza e cuidados pessoais,"87,9",4,PIX
5085,Oswaldo Cruz,São Caetano do Sul,12/6/2022,16:51,Eletrônicos,"6388,9",4,PIX
5078,Paulicéia,São Bernardo do Campo,12/6/2022,18:59,Eletrônicos,"7839,9",4,PIX
5081,Oswaldo Cruz,São Caetano do Sul,12/6/2022,18:37,Alimentos e bebidas,89,1,Cartão
5100,Oswaldo Cruz,São Caetano do Sul,12/6/2022,9:56,Eletrônicos,"3568,9",2,Dinheiro
5074,Parque das nações,Santo André,12/6/2022,19:34,Casa e limpeza,"76,9",3,Cartão
5101,Paulicéia,São Bernardo do Campo,12/6/2022,17:06,Ferramentas e construção,"306,9",3,Cartão
5086,Paulicéia,São Bernardo do Campo,12/6/2022,16:39,Casa e limpeza,77,4,Dinheiro
5141,Oswaldo Cruz,São Caetano do Sul,12/7/2022,17:31,Eletrônicos,"2617,9",1,Cartão
5137,Parque das nações,Santo André,12/7/2022,13:28,Eletrônicos,"1625,9",1,PIX
5110,Paulicéia,São Bernardo do Campo,12/7/2022,13:16,Alimentos e bebidas,"82,9",3,Cartão
5145,Paulicéia,São Bernardo do Campo,12/7/2022,18:36,Eletrônicos,"7182,9",1,Cartão
5161,Parque das nações,Santo André,12/7/2022,15:19,Eletrônicos,"4678,9",1,PIX
5107,Parque das nações,Santo André,12/7/2022,18:27,Casa e limpeza,"49,9",5,Cartão
5152,Oswaldo Cruz,São Caetano do Sul,12/7/2022,18:48,Papelaria e escritório,"3,9",3,PIX
5105,Oswaldo Cruz,São Caetano do Sul,12/7/2022,15:32,Beleza e cuidados pessoais,"30,9",4,PIX
5156,Paulicéia,São Bernardo do Campo,12/7/2022,12:30,Livros,"76,9",2,Cartão
5144,Paulicéia,São Bernardo do Campo,12/7/2022,19:42,Ferramentas e construção,"152,9",2,Cartão
5118,Parque das nações,Santo André,12/7/2022,19:20,Alimentos e bebidas,"79,9",2,Cartão
5108,Paulicéia,São Bernardo do Campo,12/7/2022,18:35,Livros,"47,9",5,PIX
5157,Oswaldo Cruz,São Caetano do Sul,12/7/2022,10:27,Eletrônicos,"639,9",3,Cartão
5123,Parque das nações,Santo André,12/7/2022,16:20,Livros,"51,9",4,Cartão
5127,Parque das nações,Santo André,12/7/2022,13:47,Alimentos e bebidas,"63,9",1,Cartão
5150,Paulicéia,São Bernardo do Campo,12/7/2022,18:07,Eletrônicos,"7487,9",3,Cartão
5114,Oswaldo Cruz,São Caetano do Sul,12/7/2022,18:00,Casa e limpeza,"12,9",3,Carteira digital
5117,Parque das nações,Santo André,12/7/2022,18:53,Livros,"113,9",1,PIX
5121,Oswaldo Cruz,São Caetano do Sul,12/7/2022,13:33,Casa e limpeza,"106,9",4,PIX
5113,Oswaldo Cruz,São Caetano do Sul,12/7/2022,12:09,Eletrônicos,"6486,9",2,PIX
5112,Oswaldo Cruz,São Caetano do Sul,12/7/2022,19:08,Beleza e cuidados pessoais,"41,9",5,Cartão
5111,Paulicéia,São Bernardo do Campo,12/7/2022,13:16,Eletrônicos,"6932,9",1,Cartão
5103,Paulicéia,São Bernardo do Campo,12/7/2022,10:46,Alimentos e bebidas,"20,9",4,Carteira digital
5119,Oswaldo Cruz,São Caetano do Sul,12/7/2022,11:03,Ferramentas e construção,"97,9",1,PIX
5146,Oswaldo Cruz,São Caetano do Sul,12/7/2022,19:13,Casa e limpeza,"188,9",3,Cartão
5151,Oswaldo Cruz,São Caetano do Sul,12/7/2022,13:39,Alimentos e bebidas,"81,9",1,Cartão
5136,Paulicéia,São Bernardo do Campo,12/7/2022,13:20,Casa e limpeza,"134,9",1,Cartão
5122,Oswaldo Cruz,São Caetano do Sul,12/7/2022,10:24,Ferramentas e construção,"220,9",2,PIX
5160,Oswaldo Cruz,São Caetano do Sul,12/7/2022,13:59,Eletrônicos,"1518,9",4,PIX
5153,Paulicéia,São Bernardo do Campo,12/7/2022,11:06,Casa e limpeza,"196,9",4,Carteira digital
5149,Parque das nações,Santo André,12/7/2022,18:43,Beleza e cuidados pessoais,"184,9",3,Cartão
5132,Oswaldo Cruz,São Caetano do Sul,12/7/2022,18:38,Alimentos e bebidas,"66,9",3,PIX
5109,Paulicéia,São Bernardo do Campo,12/7/2022,16:38,Casa e limpeza,"150,9",2,Cartão
5115,Paulicéia,São Bernardo do Campo,12/7/2022,18:02,Alimentos e bebidas,"99,9",5,Dinheiro
5134,Paulicéia,São Bernardo do Campo,12/7/2022,19:03,Papelaria e escritório,"4,9",4,PIX
5131,Oswaldo Cruz,São Caetano do Sul,12/7/2022,18:20,Alimentos e bebidas,"28,9",2,PIX
5120,Oswaldo Cruz,São Caetano do Sul,12/7/2022,18:44,Beleza e cuidados pessoais,"232,9",5,PIX
5104,Parque das nações,Santo André,12/7/2022,9:36,Alimentos e bebidas,"30,9",1,Carteira digital
5135,Oswaldo Cruz,São Caetano do Sul,12/7/2022,12:21,Alimentos e bebidas,"75,9",3,PIX
5155,Oswaldo Cruz,São Caetano do Sul,12/7/2022,11:26,Eletrônicos,"1096,9",5,Dinheiro
5154,Paulicéia,São Bernardo do Campo,12/7/2022,17:23,Livros,"85,9",2,Dinheiro
5159,Parque das nações,Santo André,12/7/2022,19:38,Eletrônicos,"6184,9",4,Cartão
5106,Paulicéia,São Bernardo do Campo,12/7/2022,18:38,Eletrônicos,"6486,9",1,Carteira digital
5126,Paulicéia,São Bernardo do Campo,12/7/2022,15:13,Eletrônicos,"2383,9",3,PIX
5142,Paulicéia,São Bernardo do Campo,12/7/2022,17:02,Beleza e cuidados pessoais,"228,9",1,Cartão
5130,Paulicéia,São Bernardo do Campo,12/7/2022,19:11,Alimentos e bebidas,"71,9",4,Cartão
5139,Oswaldo Cruz,São Caetano do Sul,12/7/2022,13:50,Casa e limpeza,"150,9",2,Cartão
5102,Paulicéia,São Bernardo do Campo,12/7/2022,13:04,Eletrônicos,"4113,9",5,Carteira digital
5138,Parque das nações,Santo André,12/7/2022,16:30,Eletrônicos,"3983,9",3,PIX
5116,Parque das nações,Santo André,12/7/2022,13:41,Beleza e cuidados pessoais,37,1,Dinheiro
